t,c_hash,cc_versions_space_inserted,cc_todo_olap_executed,cc_todo_oltp_executed,cc_todo_removed,cc_update_chains_pgc_light,cc_update_chains_pgc_light_removed,cc_versions_space_inserted_opt,cc_update_chains_pgc_heavy,cc_update_chains_pgc_heavy_removed,dt_researchy_7,dt_researchy_4,cc_update_versions_removed,dt_append,dt_researchy_3,dt_researchy_2,dt_researchy_6,dt_scan_desc,dt_page_reads,dt_scan_callback,dt_page_writes,cc_update_versions_visited,dt_range_removed,dt_next_tuple_opt,dt_restarts_update_same_size,dt_split,dt_inner_page,dt_prev_tuple_opt,cc_update_versions_kept,cc_update_chains_hwm,dt_goto_page_exec,dt_prev_tuple,cc_read_versions_visited_not_found,dt_restarts_structural_change,key,dt_merge_fail,dt_empty_leaf,cc_update_chains_pgc_skipped,dt_append_opt,xmerge_partial_counter,dt_restarts_read,dt_goto_page_shared,dt_researchy_8,dt_researchy_5,cc_update_chains,dt_researchy_9,dt_find_parent_root,dt_name,dt_next_tuple,cc_read_chains_not_found,dt_researchy_0,contention_split_fail_counter,cc_fat_tuple_convert,cc_fat_tuple_triggered,cc_update_chains_pgc_workers_visited,dt_find_parent_slow,dt_merge_parent_fail,dt_merge_parent_succ,cc_update_versions_kept_max,dt_scan_asc,dt_find_parent,cc_read_versions_visited,cc_fat_tuple_decompose,cc_todo_moved_gy,cc_read_chains,contention_split_succ_counter,dt_merge_succ,cc_update_versions_skipped,cc_update_versions_recycled,xmerge_full_counter,cc_update_versions_created,dt_researchy_1,dt_find_parent_fast,cc_update_chains_pgc
26,6162824087970043652,617,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,7254,0,0,0,1161,0,0,0,12,0,0,0,0,14,0,1,0,0,1160,0,0,customer,0,0,0,0,0,0,0,109,0,0,0,0,109,1255,0,0,1255,0,0,0,0,6,1160,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,_district_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6162824087970043652,812,0,0,0,0,0,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2679,0,0,0,1740,0,0,0,10,0,0,0,0,0,0,41,0,0,1653,0,0,district,0,0,0,0,0,0,0,0,0,0,0,0,0,898,0,0,898,0,0,0,0,0,1653,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,_warehouse_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6162824087970043652,450,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2862,0,0,0,915,0,0,0,8,0,0,0,0,0,0,143,0,0,813,0,0,warehouse,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,0,0,1799,0,0,0,0,0,813,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,486,0,0,0,486,0,0,0,7,2,4,0,0,0,0,0,0,0,0,0,8,_history_tree_3_removes,68,0,0,0,0,0,0,14,8,0,0,0,22,0,0,0,0,0,6,0,0,0,0,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,7738,0,0,0,3848,0,0,0,6,154,131,0,0,0,0,21,0,0,0,0,142,_history_tree_3_updates,58,0,0,0,0,0,0,420,284,0,0,0,562,0,0,0,0,0,131,0,0,0,0,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,357,0,0,0,355,0,0,0,5,0,2,0,0,0,0,2,0,0,0,0,5,_history_tree_2_removes,61,0,0,0,0,0,0,9,5,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,6584,0,0,0,3281,0,0,0,4,123,118,0,0,0,0,11,0,0,0,0,117,_history_tree_2_updates,51,0,0,0,0,0,0,360,234,0,0,0,477,0,0,0,0,0,118,0,0,0,0,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,365,0,0,0,362,0,0,0,3,2,1,0,0,0,0,3,0,0,0,0,5,_history_tree_1_removes,33,0,0,0,0,0,0,7,5,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,5964,0,0,0,2849,0,0,0,2,152,132,0,0,0,0,132,0,0,0,0,142,_history_tree_1_updates,26,0,0,0,0,0,0,386,284,0,0,0,528,0,0,0,0,0,132,0,0,0,0,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,266,0,0,0,262,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,4,_history_tree_0_removes,21,0,0,0,0,0,0,7,4,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,126997,147322,0,0,0,0,0,0,0,0,0,77,4478,0,0,0,2212,0,0,0,0,89,73,0,0,0,0,27,0,0,0,0,81,_history_tree_0_updates,19,0,18710,0,0,0,0,239,162,0,0,0,320,0,0,0,0,0,73,0,0,0,0,12055,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,_customer_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,0,0,0,0,0,0,0,14,0,0,0,0,3,0,539,0,0,0,0,0,customerwdl,0,0,0,0,0,0,0,12,0,0,0,539,12,539,0,0,539,0,0,0,0,1,0,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,_customerwdl_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,17,630,0,0,0,315,0,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,history,0,0,0,0,0,0,0,41,0,0,0,0,41,0,0,0,0,0,0,0,0,4,0,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,_history_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6162824087970043652,435,820,0,820,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,21,7420,0,0,0,2593,0,4814,0,18,74,0,0,0,1,0,1117,0,0,0,0,0,neworder,5509,4814,0,0,0,0,0,112,0,0,0,871,112,5685,0,0,5685,0,8,0,0,3,0,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,_neworder_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6162824087970043652,436,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5362,0,0,0,1784,0,0,0,20,0,0,0,0,7,0,0,0,0,862,0,0,order,0,0,0,0,0,0,0,75,0,0,0,0,75,896,0,0,896,0,0,0,0,11,862,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,_order_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,25,1880,0,0,0,906,0,0,0,22,0,0,0,0,1,0,34,0,0,0,0,0,order_wdc,0,0,0,0,0,0,0,29,0,0,0,0,29,34,0,0,34,0,0,0,0,1,0,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,_order_wdc_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6162824087970043652,4353,0,0,0,0,0,4266,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,953,0,517,53850,0,0,0,17831,0,0,0,24,0,0,0,0,64,0,119,0,0,8619,0,0,orderline,17263,0,0,0,0,0,0,939,0,0,0,119,940,17381,0,0,17381,0,0,0,0,122,8619,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,_orderline_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17390,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,item,0,0,0,0,0,0,0,15,0,0,0,0,15,8695,0,0,8695,0,0,0,0,1,0,0,0,0
26,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,_item_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6162824087970043652,4403,0,0,0,0,0,4291,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,102984,0,0,0,8710,0,0,0,28,0,0,0,0,19,0,6,0,0,8694,0,0,stock,0,0,0,0,0,0,0,184,0,0,0,0,184,25611,0,0,25611,0,0,0,0,26,8694,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,_stock_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6162824087970043652,2484,0,0,0,0,0,2264,0,0,0,0,0,0,0,0,0,0,17,0,62,0,0,0,0,0,31542,0,0,0,4749,0,0,0,12,0,0,0,0,251,0,2,0,0,4748,0,0,customer,0,0,0,0,0,0,0,1469,0,0,0,0,1469,5762,0,0,5762,0,0,0,0,131,4748,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,_district_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6162824087970043652,3846,0,0,0,0,0,3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12252,0,0,0,7933,0,0,0,10,0,0,0,0,0,0,203,0,0,7500,0,0,district,0,0,0,0,0,0,0,0,0,0,0,0,0,4116,0,0,4116,0,0,0,0,0,7500,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,_warehouse_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6162824087970043652,1989,0,0,0,0,0,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12752,0,0,0,4169,0,0,0,8,0,0,0,0,0,0,441,0,0,3752,0,0,warehouse,0,0,0,0,0,0,0,0,0,0,0,0,0,8123,0,0,8123,0,0,0,0,0,3752,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,13,1372,0,0,0,1367,0,0,0,7,28,5,0,0,0,0,5,0,0,0,0,42,_history_tree_3_removes,194,0,0,0,0,0,0,55,42,0,0,0,97,0,0,0,0,0,14,0,0,0,0,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,417,23452,0,0,0,11619,0,0,0,6,521,422,0,0,0,0,106,0,0,0,0,435,_history_tree_3_updates,164,0,0,0,0,0,0,1348,870,0,0,0,1783,0,0,0,0,0,408,0,0,0,0,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,1383,0,0,0,1371,0,0,0,5,31,5,0,0,0,0,12,0,0,0,0,44,_history_tree_2_removes,213,0,0,0,0,0,0,55,44,0,0,0,99,0,0,0,0,0,13,0,0,0,0,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,361,20696,0,0,0,10230,0,0,0,4,547,428,0,0,0,0,118,0,0,0,0,457,_history_tree_2_updates,205,0,0,0,0,0,0,1328,914,0,0,0,1785,0,0,0,0,0,416,0,0,0,0,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,1563,0,0,0,1558,0,0,0,3,25,3,0,0,0,0,5,0,0,0,0,36,_history_tree_1_removes,262,0,0,0,0,0,0,51,36,0,0,0,87,0,0,0,0,0,11,0,0,0,0,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,588,32484,0,0,0,15939,0,0,0,2,574,469,0,0,0,0,303,0,0,0,0,501,_history_tree_1_updates,201,0,0,0,0,0,0,1628,1002,0,0,0,2129,0,0,0,0,0,461,0,0,0,0,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,13,1525,0,0,0,1510,0,0,0,1,29,4,0,0,0,0,15,0,0,0,0,41,_history_tree_0_removes,220,0,0,0,0,0,0,54,41,0,0,0,95,0,0,0,0,0,12,0,0,0,0,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,566543,655218,0,0,0,0,0,0,0,16,0,488,27418,0,0,0,13507,0,0,0,0,599,461,0,0,0,0,200,0,0,0,0,505,_history_tree_0_updates,193,0,75619,0,0,0,0,1534,1010,0,0,0,2039,0,0,0,0,0,445,0,0,0,0,51846,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,_customer_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4624,0,0,0,0,0,0,0,14,0,0,0,0,5,0,2312,0,0,0,0,0,customerwdl,0,0,0,0,0,0,0,98,0,0,0,2312,98,2312,0,0,2312,0,0,0,0,2,0,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,_customerwdl_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,90,3130,0,0,0,1565,0,0,0,16,0,0,0,0,49,0,0,0,0,0,0,0,history,0,0,0,0,0,0,0,466,0,0,0,0,466,0,0,0,0,0,0,0,0,106,0,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,_history_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6162824087970043652,1661,3190,0,3190,0,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,0,84,29680,0,0,0,10575,0,15623,0,18,184,4,0,0,8,0,4262,0,0,0,0,4,neworder,18441,15623,0,0,0,0,0,409,8,0,0,3320,413,18943,0,0,18943,0,57,0,0,39,0,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,_neworder_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6162824087970043652,1636,0,0,0,0,0,1647,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,172,21728,0,0,0,7438,0,0,0,20,0,0,0,0,70,0,0,0,0,3283,0,0,order,0,0,0,0,0,0,0,648,0,0,0,0,650,3426,0,0,3426,0,0,0,0,161,3283,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,_order_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,125,8502,0,0,0,4108,0,0,0,22,0,0,0,0,122,0,143,0,0,0,0,0,order_wdc,0,0,0,0,0,0,0,353,0,0,0,0,353,143,0,0,143,0,0,0,0,87,0,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,_order_wdc_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6162824087970043652,16666,0,0,0,0,0,16284,0,0,0,0,0,0,0,0,0,0,3,0,207,0,0,4049,0,2339,224946,0,0,0,74471,0,81,0,24,0,0,0,0,1012,0,512,0,0,32969,0,0,orderline,73892,81,0,0,0,0,0,8458,0,0,0,509,8463,74396,0,0,74396,0,0,0,0,1971,32975,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,_orderline_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,78346,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,item,0,0,0,0,0,0,0,266,0,0,0,0,266,39173,0,0,39173,0,0,0,0,34,0,0,0,0
27,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,_item_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6162824087970043652,19914,0,0,0,0,0,19459,0,0,0,0,0,0,0,0,0,0,40,0,79,0,0,0,0,0,453897,0,0,0,39614,0,0,0,28,0,0,0,0,276,0,81,0,0,39373,0,0,stock,0,0,0,0,0,0,0,2670,0,0,0,0,2672,111598,0,0,111598,0,0,0,0,460,39373,0,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,_stock_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6162824087970043652,1524,0,0,0,0,0,1438,0,0,0,0,0,0,0,0,0,0,19,0,32,0,0,0,0,0,21087,0,0,0,2961,0,0,0,12,0,0,0,0,90,0,1,0,0,2962,0,0,customer,0,0,0,0,0,0,0,639,0,0,0,0,639,4068,0,0,4068,0,0,0,0,40,2962,0,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,_district_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6162824087970043652,2782,0,0,0,0,0,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8883,0,0,0,5721,0,0,0,10,0,0,0,0,0,0,128,0,0,5457,0,0,district,0,0,0,0,0,0,0,0,0,0,0,0,0,3031,0,0,3031,0,0,0,0,0,5461,0,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,_warehouse_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6162824087970043652,1493,0,0,0,0,0,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9069,0,0,0,3011,0,0,0,8,0,0,0,0,0,0,209,0,0,2778,0,0,warehouse,0,0,0,0,0,0,0,0,0,0,0,0,0,5839,0,0,5839,0,0,0,0,0,2778,0,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,935,0,0,0,924,0,0,0,7,54,2,0,0,0,0,11,0,0,0,0,60,_history_tree_3_removes,168,0,0,0,0,0,0,65,60,0,0,0,125,0,0,0,0,0,6,0,0,0,0,0,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,276,15586,0,0,0,7736,0,0,0,6,573,343,0,0,0,0,56,0,0,0,0,440,_history_tree_3_updates,162,0,0,0,0,0,0,1156,880,0,0,0,1596,0,0,0,0,0,307,0,0,0,0,0,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1109,0,0,0,1106,0,0,0,5,51,1,0,0,0,0,3,0,0,0,0,58,_history_tree_2_removes,200,0,0,0,0,0,0,69,58,0,0,0,127,0,0,0,0,0,7,0,0,1,0,0,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,410,22750,0,0,0,11232,0,0,0,4,537,409,0,0,0,0,143,0,0,0,0,413,_history_tree_2_updates,183,0,0,0,0,0,0,1333,826,0,0,0,1746,0,0,0,0,0,386,0,0,0,0,0,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,971,0,0,0,960,0,0,0,3,48,3,0,0,0,0,11,0,0,0,0,56,_history_tree_1_removes,164,0,0,0,0,0,0,61,56,0,0,0,117,0,0,0,0,0,8,0,0,0,0,0,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,301,16900,0,0,0,8337,0,0,0,2,556,410,0,0,0,0,113,0,0,0,0,426,_history_tree_1_updates,166,0,0,0,0,0,0,1233,851,1,0,0,1659,0,0,0,0,0,376,0,0,0,0,0,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2,841,0,0,0,833,0,0,0,1,58,1,0,0,0,0,8,0,0,0,0,62,_history_tree_0_removes,161,0,0,0,0,0,0,64,62,0,0,0,126,0,0,0,0,0,4,0,0,0,0,0,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,392799,449052,0,0,0,0,0,0,0,26,0,263,14780,0,0,0,7306,0,0,0,0,550,328,0,0,0,0,82,0,0,0,0,418,_history_tree_0_updates,174,0,49585,0,0,0,0,1115,836,0,0,0,1533,0,0,0,0,0,302,0,0,0,0,32070,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,_customer_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3558,0,0,0,0,0,0,0,14,0,0,0,0,5,0,1779,0,0,0,0,0,customerwdl,0,0,0,0,0,0,0,41,0,0,0,1779,41,1779,0,0,1779,0,0,0,0,1,0,0,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,_customerwdl_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,62,2208,0,0,0,1104,0,0,0,16,0,0,0,0,26,0,0,0,0,0,0,0,history,0,0,0,0,0,0,0,217,0,0,0,0,217,0,0,0,0,0,0,0,0,40,0,0,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,_history_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6162824087970043652,974,2150,0,2150,0,0,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,0,58,19096,0,0,0,7020,0,5374,0,18,247,0,0,0,4,0,2525,0,0,0,0,18,neworder,7040,5379,0,0,0,0,0,368,36,0,0,1972,386,7352,0,0,7356,0,33,0,0,14,0,0,0,0
28,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,_neworder_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
