t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
62,9078797609150481646,0.0,0.0,0.0,97507499,2.7,1052,100701281166307824.0,0.9,0,909432.0,0.0,1872,295,0.0,227358,0.0,0.0,9.6,0,1118,100.0,0,0
63,9078797609150481646,0.1,0.6,0.0,55172580,2.8,4473,25443641192454896.0,0.9,0,909512.0,0.0,3449,1286,0.6,227378,0.0,0.0,13.4,0,4757,100.0,0,0
64,9078797609150481646,0.0,0.0,0.0,122073326,2.8,0,0.0,0.9,0,909512.0,0.0,0,0,0.0,227378,0.0,0.0,0.0,0,0,100.0,0,0
65,9078797609150481646,0.1,0.0,0.0,104895710,2.8,976,101697851160046832.0,0.9,0,909808.0,0.0,2946,289,0.0,227452,0.0,0.0,8.4,0,1036,100.0,0,0
66,9078797609150481646,0.1,0.3,0.0,102818007,2.8,1839,70806730374447424.0,0.9,0,909668.0,0.0,1711,573,0.3,227417,0.0,0.0,10.6,0,1955,100.0,0,0
67,9078797609150481646,0.1,0.4,0.0,113183451,2.9,2685,48573179084613952.0,0.9,0,908908.0,0.0,3567,815,0.4,227227,0.0,0.0,11.8,0,2857,100.0,0,0
68,9078797609150481646,0.0,0.1,0.0,79488167,2.8,1974,63004983833774480.0,0.9,0,910072.0,0.0,1594,633,0.1,227518,0.0,0.0,10.6,0,2076,100.0,0,0
69,9078797609150481646,0.1,0.5,0.0,98601646,2.5,2937,39833953225821832.0,0.9,0,913048.0,0.0,4837,962,0.5,228262,0.0,0.0,12.4,0,3118,100.0,0,0
70,9078797609150481646,0.1,0.2,0.0,106187146,2.5,2532,51874952563011184.0,0.9,0,913252.0,0.0,2834,843,0.2,228313,0.0,0.0,10.4,0,2671,100.0,0,0
71,9078797609150481646,0.1,0.5,0.0,45935024,2.5,2386,61008291683363792.0,0.9,0,913328.0,0.0,2355,823,0.5,228332,0.0,0.0,13.1,0,2538,100.0,0,0
72,9078797609150481646,0.0,0.1,0.0,82592653,2.7,969,102086919886986432.0,0.9,0,912136.0,0.0,1057,315,0.1,228034,0.0,0.0,8.2,0,1044,100.0,0,0
73,9078797609150481646,0.1,0.3,0.0,65294119,2.4,1900,74358712891566352.0,0.9,0,914688.0,0.0,2916,652,0.3,228672,0.0,0.0,13.3,0,2023,100.0,0,0
74,9078797609150481646,0.1,0.2,0.0,40023231,2.4,1878,71586717598951184.0,0.9,0,914808.0,0.0,1846,673,0.2,228702,0.0,0.0,12.0,0,2020,100.0,0,0
75,9078797609150481646,0.2,0.7,0.0,50398415,2.8,4623,25089876984490636.0,0.9,0,912064.0,0.0,3580,1622,0.7,228016,0.0,0.0,14.2,0,4953,100.0,0,0
76,9078797609150481646,0.0,0.2,0.0,87935931,2.4,62,293766465283982784.0,0.9,0,915424.0,0.0,879,17,0.2,228856,0.0,0.0,0.8,0,66,100.0,0,0
77,9078797609150481646,0.1,0.3,0.0,107726752,2.3,1946,68963802893805176.0,0.9,0,916996.0,0.0,3302,744,0.3,229249,0.0,0.0,11.4,0,2084,100.0,0,0
78,9078797609150481646,0.0,0.2,0.0,117788587,2.3,971,117983223372086832.0,0.9,0,916628.0,0.0,631,368,0.2,229157,0.0,0.0,8.8,0,1035,100.0,0,0
79,9078797609150481646,0.0,0.0,0.0,122179012,2.3,0,0.0,0.9,0,916628.0,0.0,0,0,0.0,229157,0.0,0.0,0.0,0,0,100.0,0,0
80,9078797609150481646,0.1,0.4,0.0,87088324,2.5,2866,46148977617694424.0,0.9,0,915392.0,0.0,2341,1048,0.4,228848,0.0,0.0,12.3,0,3079,100.0,0,0
81,9078797609150481646,0.2,0.8,0.0,45695472,2.5,4288,30203989479335684.0,0.9,0,915860.0,0.0,3207,1660,0.8,228965,0.0,0.0,13.9,0,4614,100.0,0,0
82,9078797609150481646,0.0,0.3,0.0,19047331,2.5,955,132545034067286912.0,0.9,0,916592.0,0.0,715,385,0.3,229148,0.0,0.0,9.0,0,1042,100.0,0,0
83,9078797609150481646,0.1,0.4,0.0,90662326,2.6,1861,68337565816795608.0,0.9,0,915900.0,0.0,3083,699,0.4,228975,0.0,0.0,11.2,0,2016,100.0,0,0
84,9078797609150481646,0.0,0.2,0.0,62323123,2.3,0,0.0,0.9,0,918596.0,0.0,674,0,0.2,229649,0.0,0.0,0.0,0,0,100.0,0,0
85,9078797609150481646,0.0,0.2,0.0,120834909,2.5,959,102610204424858272.0,0.9,0,917124.0,0.0,182,366,0.2,229281,0.0,0.0,7.7,0,1037,100.0,0,0
86,9078797609150481646,0.0,0.0,0.0,39674411,2.6,959,69872622347636312.0,0.9,0,916260.0,0.0,1507,372,0.0,229065,0.0,0.0,6.0,0,1045,100.0,0,0
87,9078797609150481646,0.1,0.6,0.0,69766772,2.4,1864,78422249078909360.0,0.9,0,918536.0,0.0,2694,739,0.6,229634,0.0,0.0,12.9,0,2021,100.0,0,0
88,9078797609150481646,0.1,0.4,0.0,46049622,2.3,2901,47455747957535752.0,0.9,0,919320.0,0.0,2920,1170,0.4,229830,0.0,0.0,13.7,0,3122,100.0,0,0
89,9078797609150481646,0.1,0.5,0.0,47132265,2.5,2644,56534992101126496.0,0.9,0,918272.0,0.0,2243,1091,0.5,229568,0.0,0.0,13.4,0,2877,100.0,0,0
90,9078797609150481646,0.0,0.0,0.0,3269596,2.3,0,0.0,0.9,0,919904.0,0.0,572,0,0.0,229976,0.0,0.0,0.0,0,0,100.0,0,0
91,9078797609150481646,0.1,0.3,0.0,44412568,2.3,769,177417554410692576.0,0.9,0,920316.0,0.0,1094,316,0.3,230079,0.0,0.0,9.1,0,850,100.0,0,0
92,9078797609150481646,0.1,0.5,0.0,84131493,2.3,1373,87478078268933472.0,0.9,0,920836.0,0.0,1403,577,0.5,230209,0.0,0.0,9.8,0,1502,100.0,0,0
93,9078797609150481646,0.0,0.2,0.0,91479386,2.4,948,136219031143680240.0,0.9,0,919640.0,0.0,300,413,0.2,229910,0.0,0.0,9.8,0,1039,100.0,0,0
94,9078797609150481646,0.2,0.7,0.0,78425467,2.5,2877,47437722021641824.0,0.9,0,919944.0,0.0,2870,1263,0.7,229986,0.0,0.0,11.8,0,3129,100.0,0,0
95,9078797609150481646,0.1,0.5,0.0,96991008,2.3,1617,87718491864353152.0,0.9,0,921576.0,0.0,2153,709,0.5,230394,0.0,0.0,10.5,0,1769,100.0,0,0
96,9078797609150481646,0.1,0.8,0.0,71363082,2.5,3879,35100657055791896.0,0.9,0,920456.0,0.0,2863,1669,0.8,230114,0.0,0.0,13.9,0,4227,100.0,0,0
97,9078797609150481646,0.0,0.2,0.0,117440085,2.3,0,0.0,0.9,0,922636.0,0.0,545,0,0.2,230659,0.0,0.0,0.0,0,0,100.0,0,0
98,9078797609150481646,0.0,0.0,0.0,122143465,2.3,0,0.0,0.9,0,922636.0,0.0,0,0,0.0,230659,0.0,0.0,0.0,0,0,100.0,0,0
99,9078797609150481646,0.0,0.2,0.0,76107605,2.5,955,75761366634356128.0,0.9,0,920472.0,0.0,580,452,0.2,230118,0.0,0.0,35.3,0,1046,100.0,0,0
100,9078797609150481646,0.1,0.4,0.0,66496356,2.3,1881,65080370470923400.0,0.9,0,922936.0,0.0,2248,848,0.4,230734,0.0,0.0,10.4,0,2087,100.0,0,0
101,9078797609150481646,0.1,1.1,0.0,26281920,2.5,3265,48050761219840408.0,0.9,0,922072.0,0.0,1450,1518,1.1,230518,0.0,0.0,15.7,0,3590,100.0,0,0
102,9078797609150481646,0.0,0.2,0.0,117729590,2.5,0,0.0,0.9,0,922324.0,0.0,63,0,0.2,230581,0.0,0.0,0.0,0,0,100.0,0,0
103,9078797609150481646,0.1,0.0,0.0,93146158,2.7,957,111501822505293856.0,0.9,0,920244.0,0.0,1133,436,0.0,230061,0.0,0.0,9.3,0,1045,100.0,0,0
104,9078797609150481646,0.1,0.3,0.0,30334200,2.4,947,143757498850549456.0,0.9,0,923108.0,0.0,1775,422,0.3,230777,0.0,0.0,11.7,0,1041,100.0,0,0
105,9078797609150481646,0.1,0.6,0.0,87552539,2.5,1429,104619934639649488.0,0.9,0,923368.0,0.0,1577,644,0.6,230842,0.0,0.0,11.0,0,1574,100.0,0,0
106,9078797609150481646,0.1,0.8,0.0,49472774,2.5,2284,71106408655325144.0,0.9,0,923780.0,0.0,1929,1093,0.8,230945,0.0,0.0,13.8,0,2544,100.0,0,0
107,9078797609150481646,0.2,0.6,0.0,102410994,2.5,2851,49000146720015960.0,0.9,0,924536.0,0.0,2614,1319,0.6,231134,0.0,0.0,12.0,0,3157,100.0,0,0
108,9078797609150481646,0.1,0.7,0.0,32579566,2.3,1164,150464161566616416.0,0.9,0,926664.0,0.0,1080,592,0.7,231666,0.0,0.0,11.9,0,1297,100.0,0,0
109,9078797609150481646,0.2,0.3,0.0,117596122,2.2,870,122997855234451472.0,0.9,0,927564.0,0.0,1779,408,0.3,231891,0.0,0.0,7.3,0,977,100.0,0,0
110,9078797609150481646,0.1,0.2,0.0,62520359,2.2,942,170096039655723072.0,0.9,0,927988.0,0.0,890,451,0.2,231997,0.0,0.0,10.8,0,1054,100.0,0,0
111,9078797609150481646,0.1,0.7,0.0,84964590,2.4,2473,69005341841046464.0,0.9,0,926716.0,0.0,1497,1209,0.7,231679,0.0,0.0,13.2,0,2739,100.0,0,0
112,9078797609150481646,0.0,0.2,0.0,27245475,2.3,0,0.0,0.9,0,927700.0,0.0,441,0,0.2,231926,0.0,0.0,0.0,0,0,100.0,0,0
113,9078797609150481646,0.1,0.4,0.0,57730538,2.3,1478,116573537435715968.0,0.9,0,928508.0,0.0,1412,723,0.4,232127,0.0,0.0,11.4,0,1633,100.0,0,0
114,9078797609150481646,0.1,0.8,0.0,84310641,2.3,2177,75148560811805568.0,0.9,0,928388.0,0.0,1889,1072,0.8,232097,0.0,0.0,11.7,0,2412,100.0,0,0
115,9078797609150481646,0.1,0.4,0.0,52311937,2.3,984,161120428208110592.0,0.9,0,929024.0,0.0,985,489,0.4,232256,0.0,0.0,10.9,0,1107,100.0,0,0
116,9078797609150481646,0.1,0.5,0.0,51645431,2.4,1856,91968461967966880.0,0.9,0,929056.0,0.0,1323,944,0.5,232264,0.0,0.0,13.8,0,2087,100.0,0,0
